0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.37, 27.68, -36.82, 0.00, 0.09, 0.01, -6.46, 3.72, -19.14, -0.00, -0.01, -0.00, -6.82, 3.71, -19.26, 0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.13, 4.03, 16.37, 27.32, -37.34, 0.00, 0.08, 0.01, -6.48, 3.37, -19.61, -0.00, -0.02, 0.00, -6.81, 3.60, -19.27, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 16.05, 27.42, -37.15, -0.00, 0.09, 0.01, -6.77, 3.45, -19.50, 0.00, -0.01, -0.00, -6.81, 3.55, -19.27, 0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 16.24, 27.43, -37.04, 0.00, 0.09, 0.01, -6.58, 3.46, -19.38, -0.00, -0.02, -0.00, -6.80, 3.52, -19.27, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 15.99, 27.13, -37.11, 0.00, 0.09, 0.01, -6.83, 3.15, -19.46, -0.00, -0.02, 0.00, -6.80, 3.40, -19.28, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.06, 27.11, -36.70, -0.00, 0.09, 0.01, -6.75, 3.13, -19.07, 0.00, -0.01, -0.00, -6.80, 3.31, -19.27, 0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.96, 26.91, -36.38, 0.00, 0.09, 0.01, -6.85, 2.93, -18.75, -0.00, -0.01, 0.00, -6.81, 3.18, -19.27, -0.00, -0.01, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 15.55, 26.92, -35.63, -0.00, 0.09, 0.01, -7.27, 2.95, -17.98, -0.00, -0.02, -0.00, -6.83, 3.10, -19.25, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.75, 4.03, 16.09, 26.97, -36.45, 0.00, 0.09, 0.01, -6.71, 2.98, -18.85, -0.00, -0.02, -0.00, -6.83, 3.05, -19.24, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 15.87, 27.08, -35.65, 0.00, 0.09, 0.01, -6.95, 3.11, -17.99, -0.00, -0.02, -0.00, -6.83, 3.06, -19.22, -0.00, -0.02, -0.00
