116424, 3.59, 41.09, -38.92, 0.00, -144.00, 0.00, 4.03, 21.94, 
116524, 3.34, 40.86, -38.25, 0.00, -143.00, 0.00, 4.03, 21.61, 
116624, 4.11, 41.50, -38.51, 0.00, -142.00, 0.00, 4.03, 21.94, 
116724, 4.14, 41.72, -37.31, 0.00, -141.00, 0.00, 4.03, 21.94, 
116824, 4.09, 41.76, -37.55, 0.00, -140.00, 0.00, 4.03, 21.94, 
116924, 3.87, 41.85, -37.99, 0.00, -139.00, 0.00, 4.03, 22.26, 
117024, 3.88, 42.14, -38.13, 0.00, -138.00, 0.00, 4.03, 21.94, 
117124, 3.87, 42.64, -37.24, 0.00, -137.00, 0.00, 4.03, 22.26, 
117224, 3.97, 42.23, -36.96, 0.00, -136.00, 0.00, 4.03, 21.61, 
117324, 4.32, 42.16, -37.68, 0.00, -135.00, 0.00, 4.03, 21.94, 
117424, 4.64, 42.51, -37.47, 0.00, -134.00, 0.00, 4.03, 21.29, 
117524, 4.03, 42.16, -37.58, 0.00, -133.00, 0.00, 4.03, 21.94, 
117624, 3.95, 42.00, -36.85, 0.00, -132.00, 0.00, 4.03, 21.61, 
117724, 4.63, 41.69, -35.97, 0.00, -131.00, 0.00, 4.03, 22.26, 
117824, 4.48, 41.88, -36.42, 0.00, -130.00, 0.00, 4.03, 21.94, 
117924, 3.75, 41.65, -35.79, 0.00, -129.00, 0.00, 4.04, 21.94, 
118024, 4.06, 42.00, -34.86, 0.00, -128.00, 0.00, 4.03, 21.61, 
118124, 4.64, 41.14, -34.76, 0.00, -127.00, 0.00, 4.04, 21.61, 
118224, 4.30, 41.31, -34.36, 0.00, -126.00, 0.00, 4.03, 22.26, 
118324, 4.39, 41.41, -34.17, 0.00, -125.00, 0.00, 4.04, 21.61, 
118424, 4.67, 40.93, -34.30, 0.00, -124.00, 0.00, 4.04, 21.94, 
118524, 3.98, 41.25, -35.21, 0.00, -123.00, 0.00, 4.04, 22.26, 
118625, 3.98, 41.22, -34.29, 0.00, -122.00, 0.00, 4.04, 21.61, 
118724, 3.78, 40.57, -35.09, 0.00, -121.00, 0.00, 4.04, 21.61, 
118824, 3.98, 41.27, -34.89, 0.00, -120.00, 0.00, 4.04, 21.61, 
118924, 3.41, 40.64, -34.17, 0.00, -119.00, 0.00, 4.04, 21.61, 
119024, 3.05, 40.78, -34.73, 0.00, -118.00, 0.00, 4.04, 21.94, 
119124, 3.46, 40.80, -34.36, 0.00, -117.00, 0.00, 4.04, 21.61, 
119225, 3.22, 41.05, -34.77, 0.00, -116.00, 0.00, 4.04, 21.94, 
119325, 3.46, 40.95, -33.38, 0.00, -115.00, 0.00, 4.04, 21.94, 
119425, 2.89, 41.24, -34.86, 0.00, -114.00, 0.00, 4.04, 21.61, 
119526, 2.89, 41.98, -35.53, 0.00, -113.00, 0.00, 4.04, 21.29, 
119625, 3.05, 41.50, -35.31, 0.00, -112.00, 0.00, 4.04, 21.61, 
119725, 3.14, 41.37, -35.97, 0.00, -111.00, 0.00, 4.04, 21.61, 
