12.2, -33.6451, -9.23706, -139.638, -36.4439, -20.8794, -230.649, 0.041233, 0.018326, -0.014355, 0.0296402, 0.0177419, -0.0230917
12.4, -33.5574, -8.7109, -138.994, -35.8357, -19.0544, -222.344, 0.045357, 0.01741, -0.016646, 0.0343855, 0.016818, -0.0247549
12.6, -33.3821, -9.20783, -139.053, -35.3304, -17.904, -215.407, 0.04215, 0.026267, -0.016799, 0.0319354, 0.0256305, -0.0243513
12.8, -33.879, -8.97399, -140.193, -34.8274, -16.892, -209.639, 0.04444, 0.022449, -0.013897, 0.0344153, 0.0217583, -0.0210741
13, -33.6451, -9.29553, -140.719, -34.4465, -16.2182, -204.707, 0.041386, 0.016799, -0.016646, 0.0320751, 0.0161387, -0.023295
13.2, -33.9374, -8.91552, -140.105, -34.2653, -15.5491, -200.369, 0.038026, 0.021228, -0.017868, 0.0289216, 0.0205004, -0.0242803
13.4, -33.2651, -9.03245, -140.251, -33.9321, -15.0069, -196.602, 0.038179, 0.019548, -0.013744, 0.0299033, 0.0189425, -0.0196503
13.6, -33.3821, -9.29553, -138.994, -33.7046, -14.6731, -193.178, 0.04383, 0.01573, -0.014203, 0.0355122, 0.0150798, -0.0200054
13.8, -33.6744, -8.68167, -139.404, -33.6112, -14.2892, -190.138, 0.040775, 0.018021, -0.015119, 0.0328279, 0.0173518, -0.0206394
14, -33.3821, -8.59398, -139.842, -33.4446, -13.9078, -187.455, 0.044899, 0.020159, -0.017104, 0.0374861, 0.0195559, -0.0222299
14.2, -33.4405, -9.1786, -139.024, -33.2768, -13.8434, -184.978, 0.047189, 0.019395, -0.01741, 0.0398028, 0.0187595, -0.0224823
14.4, -32.5928, -9.06168, -138.731, -33.0155, -13.7724, -182.736, 0.045509, 0.019548, -0.015272, 0.0389848, 0.0190543, -0.0199128
14.6, -33.5282, -8.41859, -138.498, -32.9248, -13.4892, -180.672, 0.040775, 0.018631, -0.01405, 0.03379, 0.0180022, -0.0188137
14.8, -32.8851, -9.41245, -139.053, -32.768, -13.4586, -178.808, 0.045509, 0.019853, -0.017868, 0.0391113, 0.0193019, -0.0222319
15, -33.002, -8.88629, -138.965, -32.6222, -13.3385, -177.097, 0.040317, 0.018479, -0.016035, 0.034126, 0.0179363, -0.0202969
15.2, -33.0605, -9.41245, -139.228, -32.5264, -13.3023, -175.52, 0.043677, 0.021075, -0.018937, 0.0375185, 0.0204978, -0.0230616
15.4, -33.2651, -9.70477, -138.147, -32.4359, -13.4036, -174.008, 0.044288, 0.019395, -0.016799, 0.0379576, 0.0187763, -0.0210168
15.6, -32.8559, -9.09091, -138.731, -32.3193, -13.2782, -172.648, 0.044593, 0.016799, -0.015424, 0.0389048, 0.0162947, -0.0192669
15.8, -32.9436, -8.76937, -138.468, -32.2686, -13.0859, -171.366, 0.042913, 0.016646, -0.01573, 0.0373228, 0.0161328, -0.0194856
16, -33.4697, -9.00322, -138.965, -32.3019, -12.96, -170.17, 0.043219, 0.018173, -0.014661, 0.0374401, 0.0175772, -0.0184303
16.2, -33.4405, -8.76937, -138.614, -32.3056, -12.7856, -169.048, 0.036957, 0.017257, -0.01909, 0.0313987, 0.0166917, -0.0227315
16.4, -33.5867, -8.27243, -138.322, -32.3368, -12.4445, -167.992, 0.042302, 0.018021, -0.018631, 0.0367008, 0.0174502, -0.0222284
16.6, -34.0836, -8.47705, -139.111, -32.4244, -12.2812, -167.006, 0.039554, 0.015424, -0.017562, 0.0339333, 0.0148035, -0.0211341
16.8, -33.2067, -8.7986, -138.527, -32.4127, -12.234, -166.068, 0.077122, 0.016035, -0.01573, 0.0718788, 0.0155526, -0.0189682
17, -33.6451, -9.2663, -138.907, -32.4527, -12.7424, -165.145, 0.041997, 0.023366, -0.017868, 0.0372886, 0.0228122, -0.0211007
17.2, -33.9374, -9.06168, -138.585, -32.4252, -12.6353, -164.319, 0.038637, 0.015577, -0.012217, 0.0334903, 0.0150288, -0.0155204
17.4, -33.5574, -9.14937, -140.251, -32.4534, -12.4869, -163.581, 0.04948, 0.017868, -0.016035, 0.0449172, 0.0173938, -0.0188848
17.6, -33.2944, -9.58784, -138.79, -32.4085, -12.655, -162.827, 0.04444, 0.014966, -0.011454, 0.0400489, 0.0145236, -0.0143685
17.8, -33.8205, -9.47091, -139.228, -32.4885, -12.6546, -162.113, 0.042608, 0.013439, -0.011148, 0.0380295, 0.0129364, -0.0140605
18, -33.7036, -9.12014, -139.287, -32.559, -12.5179, -161.446, 0.038485, 0.015272, -0.014203, 0.0342327, 0.0148155, -0.0169325
18.2, -33.6744, -9.44168, -139.374, -32.5842, -12.4574, -160.816, 0.038637, 0.020464, -0.017868, 0.0344641, 0.0200016, -0.0205201
18.4, -33.6451, -8.94475, -138.819, -32.5263, -12.2874, -160.225, 0.043677, 0.017868, -0.01573, 0.0394916, 0.0174421, -0.0183845
18.6, -33.2651, -9.14937, -139.842, -32.4526, -12.2442, -159.683, 0.038485, 0.018937, -0.016952, 0.0348746, 0.0185717, -0.0193222
18.8, -33.119, -9.09091, -139.17, -32.3528, -12.15, -159.155, 0.043524, 0.01909, -0.017868, 0.0398381, 0.0187323, -0.0202382
19, -33.4697, -9.44168, -139.345, -32.3151, -12.223, -158.632, 0.040928, 0.017257, -0.017257, 0.0370658, 0.016834, -0.0197169
19.2, -33.4113, -9.1786, -139.608, -32.2967, -12.1571, -158.144, 0.042455, 0.01909, -0.014355, 0.0387443, 0.0186847, -0.0167055
19.4, -33.9082, -8.7109, -138.673, -32.3331, -11.9962, -157.65, 0.040012, 0.021075, -0.020464, 0.0359187, 0.0205911, -0.0229705
19.6, -33.7328, -9.00322, -138.731, -32.3074, -11.9335, -157.181, 0.039706, 0.016952, -0.01573, 0.0357591, 0.0165084, -0.0181948
19.8, -33.7328, -9.38322, -138.644, -32.3463, -11.9729, -156.708, 0.037721, 0.015119, -0.014508, 0.0338395, 0.0146661, -0.0169268
20, -33.8498, -8.91552, -139.638, -32.4154, -11.8233, -156.287, 0.041844, 0.01909, -0.016952, 0.0381532, 0.0186494, -0.0191794
20.2, -33.5867, -8.94475, -138.965, -32.3831, -11.7824, -155.876, 0.04444, 0.017868, -0.016952, 0.0409031, 0.017479, -0.0191425
20.4, -33.4697, -8.97399, -139.053, -32.3514, -11.7859, -155.48, 0.049786, 0.022755, -0.018631, 0.0463756, 0.0223691, -0.0207283
